Department,Discipline,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,SP,W,EW,TotalCount
Philosophy and Social Sciences,GLOBAL,GLOBAL 10,2491,MONTEIRO N,14.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,35
Philosophy and Social Sciences,HIST,HIST 15,2591,ABDEL-RAHMAN A A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3
Philosophy and Social Sciences,HIST,HIST 15,2592,ABDEL-RAHMAN A A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
Philosophy and Social Sciences,PHILOS,PHILOS 1,3135,HUFFAKER P,17.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37
Philosophy and Social Sciences,PHILOS,PHILOS 1,3136,KATHERINE A L,17.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,39
Philosophy and Social Sciences,PHILOS,PHILOS 1,3137,HUFFAKER P,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
Philosophy and Social Sciences,PHILOS,PHILOS 1,3138,KATHERINE A L,15.0,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,48
Philosophy and Social Sciences,PHILOS,PHILOS 1,3139,KATHERINE A L,14.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Philosophy and Social Sciences,PHILOS,PHILOS 1,3140,MORRIS S,12.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Philosophy and Social Sciences,PHILOS,PHILOS 1,3141,DAILY M S,36.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,45
Philosophy and Social Sciences,PHILOS,PHILOS 1,3142,BENNET S E,29.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,45
Philosophy and Social Sciences,PHILOS,PHILOS 1,3143,BENNET S E,25.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,40
Philosophy and Social Sciences,PHILOS,PHILOS 1,3144,ORTEGA G R,29.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Sciences,PHILOS,PHILOS 1,3145,ORTEGA G R,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Sciences,PHILOS,PHILOS 1,3146,MOHSEN A M,18.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,37
Philosophy and Social Sciences,PHILOS,PHILOS 1,3147,MOHSEN A M,19.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Philosophy and Social Sciences,PHILOS,PHILOS 1,3148,MOHSEN A M,21.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,41
Philosophy and Social Sciences,PHILOS,PHILOS 1,3149,MORRIS S,11.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37
Philosophy and Social Sciences,PHILOS,PHILOS 1,3553,KATHERINE A L,8.0,14.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,44
Philosophy and Social Sciences,PHILOS,PHILOS 1,3699,DAILY M S,22.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,47
Philosophy and Social Sciences,PHILOS,PHILOS 2,3151,DAILY M S,34.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,44
Philosophy and Social Sciences,PHILOS,PHILOS 3,3152,MOHSEN A M,14.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,33
Philosophy and Social Sciences,PHILOS,PHILOS 3,3153,MOHSEN A M,12.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,32
Philosophy and Social Sciences,PHILOS,PHILOS 4,3154,KATHERINE A L,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15
Philosophy and Social Sciences,PHILOS,PHILOS 5,3155,MORRIS S,16.0,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,43
Philosophy and Social Sciences,PHILOS,PHILOS 7,3156,KLUMPE P A,11.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,33
Philosophy and Social Sciences,PHILOS,PHILOS 7,3157,KLUMPE P A,13.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,36
Philosophy and Social Sciences,PHILOS,PHILOS 7,3158,KATHERINE A L,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,20
Philosophy and Social Sciences,PHILOS,PHILOS 7,3159,ORTEGA G R,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Philosophy and Social Sciences,PHILOS,PHILOS 9,3160,KLUMPE P A,6.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,18
Philosophy and Social Sciences,PHILOS,PHILOS 9,3161,KLUMPE P A,14.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,40
Philosophy and Social Sciences,PHILOS,PHILOS 20,3162,HUFFAKER P,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11
Philosophy and Social Sciences,PHILOS,PHILOS 22,3163,QUESADA D M,31.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Philosophy and Social Sciences,PHILOS,PHILOS 23,3164,BENNET S E,32.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,45
Philosophy and Social Sciences,PHILOS,PHILOS 51,3167,OIFER E R,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,13
Philosophy and Social Sciences,PHILOS,PHILOS 51,3168,OIFER E R,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10
Philosophy and Social Sciences,PHILOS,PHILOS 51,3560,OIFER E R,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6
Philosophy and Social Sciences,PHILOS,PHILOS 52,4248,KURVINK S J,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
Philosophy and Social Sciences,POL SC,POL SC 1,3238,TAHVILDARANJESS R,71.0,21.0,11.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,14.0,130
Philosophy and Social Sciences,POL SC,POL SC 1,3240,WOODS V,13.0,5.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,38
Philosophy and Social Sciences,POL SC,POL SC 1,3241,TAHVILDARANJESS R,79.0,21.0,6.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,132
Philosophy and Social Sciences,POL SC,POL SC 1,3242,BUCKLEY A D,13.0,5.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Philosophy and Social Sciences,POL SC,POL SC 1,3243,WOODS V,10.0,11.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Philosophy and Social Sciences,POL SC,POL SC 1,3244,TAHVILDARANJESS R,66.0,24.0,13.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0,134
Philosophy and Social Sciences,POL SC,POL SC 1,3245,WOODS V,13.0,5.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,36
Philosophy and Social Sciences,POL SC,POL SC 1,3246,KURVINK S J,23.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,44
Philosophy and Social Sciences,POL SC,POL SC 1,3247,SCHULTZ C K,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,23
Philosophy and Social Sciences,POL SC,POL SC 1,3248,BUCKLEY A D,6.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Philosophy and Social Sciences,POL SC,POL SC 1,3249,TAHVILDARANJESS R,32.0,12.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,56
Philosophy and Social Sciences,POL SC,POL SC 1,3250,GROPER R P,5.0,8.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Philosophy and Social Sciences,POL SC,POL SC 1,3251,GORGIE F J,28.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38
Philosophy and Social Sciences,POL SC,POL SC 1,3252,GORGIE F J,24.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Philosophy and Social Sciences,POL SC,POL SC 1,3253,GROPER R P,5.0,8.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,35
Philosophy and Social Sciences,POL SC,POL SC 1,3254,BUCKLEY A D,4.0,10.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,37
Philosophy and Social Sciences,POL SC,POL SC 1,3255,GORGIE F J,21.0,6.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,34
Philosophy and Social Sciences,POL SC,POL SC 1,3562,SCHULTZ C K,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,21
Philosophy and Social Sciences,POL SC,POL SC 1,3694,GROPER R P,5.0,5.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,31
Philosophy and Social Sciences,POL SC,POL SC 1,4270,KURVINK S J,16.0,6.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Philosophy and Social Sciences,POL SC,POL SC 1,4315,ANTOINE E R,9.0,9.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,11.0,42
Philosophy and Social Sciences,POL SC,POL SC 2,3256,BUCKLEY A D,8.0,8.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,31
Philosophy and Social Sciences,POL SC,POL SC 2,3257,GABLER C L,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17
Philosophy and Social Sciences,POL SC,POL SC 2,3258,GABLER C L,16.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,33
Philosophy and Social Sciences,POL SC,POL SC 2,3259,BERMAN DIANNE R,5.0,3.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,35
Philosophy and Social Sciences,POL SC,POL SC 2,3260,BERMAN DIANNE R,6.0,10.0,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,46
Philosophy and Social Sciences,POL SC,POL SC 2,3261,BUCKLEY A D,9.0,8.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,35
Philosophy and Social Sciences,POL SC,POL SC 5,3262,BERMAN DIANNE R,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Philosophy and Social Sciences,POL SC,POL SC 5,3263,KANG K,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14
Philosophy and Social Sciences,POL SC,POL SC 5,3614,BERMAN DIANNE R,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6
Philosophy and Social Sciences,POL SC,POL SC 7,3264,BERMAN DIANNE R,2.0,18.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,32
Philosophy and Social Sciences,POL SC,POL SC 7,3265,BUCKLEY A D,13.0,14.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Sciences,POL SC,POL SC 7,3267,MONTEIRO N,17.0,9.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,41
Philosophy and Social Sciences,POL SC,POL SC 7,3268,BUCKLEY A D,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Philosophy and Social Sciences,POL SC,POL SC 24,3269,GABLER C L,7.0,6.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,33
Philosophy and Social Sciences,POL SC,POL SC 24,3270,GABLER C L,9.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,37
Philosophy and Social Sciences,POL SC,POL SC 31,3271,DAVIS SH L,10.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,20
Philosophy and Social Sciences,POL SC,POL SC 31,3272,GELFELD D W,5.0,12.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,40
Philosophy and Social Sciences,POL SC,POL SC 51,3276,OIFER E R,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,22
Philosophy and Social Sciences,POL SC,POL SC 51,3277,OIFER E R,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,22
Philosophy and Social Sciences,POL SC,POL SC 51,3561,OIFER E R,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,14
Philosophy and Social Sciences,POL SC,POL SC 52,4271,KURVINK S J,8.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,13
Philosophy and Social Sciences,POL SC,POL SC 88A,3278,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Sciences,POL SC,POL SC 88B,3280,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Sciences,POL SC,POL SC 88B,3281,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Sciences,POL SC,POL SC 95,3282,TAHVILDARANJESS R A,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,22
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3367,THING J P,15.0,6.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3368,THING J P,14.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3369,SCAIFE M L,19.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,40
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3370,WILLIAMS LEON T K,26.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3371,ROMO R,28.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3372,WILLIAMS LEON T K,24.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3373,ROMO R,15.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3374,WILLIAMS LEON T K,29.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,44
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3375,SCAIFE M L,4.0,9.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,40
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3376,ROMO R,30.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,44
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3377,ROMO R,33.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3378,THING J P,17.0,14.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,42
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3379,THING J P,14.0,11.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3380,GHEYTANCHI E,18.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3381,GHEYTANCHI E,15.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3383,FUJIWARA M,34.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3384,KIM SOO MEE,12.0,3.0,3.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,39
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3385,KLEIN M C,20.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3386,ANDRADA A V,9.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,43
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3387,ROMO R,29.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3388,KLEIN M C,13.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3389,GHEYTANCHI E,19.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,36
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3390,FUJIWARA M,29.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,44
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3392,KIM SOO MEE,12.0,5.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,41
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,3393,LIVINGS G S,11.0,6.0,6.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,37
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,4292,SCAIFE M L,1.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,22
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,4305,LIVINGS G S,12.0,6.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,42
Philosophy and Social Sciences,SOCIOL,SOCIOL 1,4306,LIVINGS G S,8.0,5.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,35
Philosophy and Social Sciences,SOCIOL,SOCIOL 2,3394,ROMO R,32.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45
Philosophy and Social Sciences,SOCIOL,SOCIOL 2,3396,CRAWFORD A,28.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,44
Philosophy and Social Sciences,SOCIOL,SOCIOL 4,3397,THING J P,15.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35
Philosophy and Social Sciences,SOCIOL,SOCIOL 4,3398,THING J P,28.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42
Philosophy and Social Sciences,SOCIOL,SOCIOL 30,3399,CRAWFORD A,15.0,14.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,45
Philosophy and Social Sciences,SOCIOL,SOCIOL 33,3400,LIVINGS G S,8.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,29
Philosophy and Social Sciences,SOCIOL,SOCIOL 34,3401,LIVINGS G S,10.0,8.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,31
Philosophy and Social Sciences,SOCIOL,SOCIOL 88A,3403,SCHULTZ C K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Sciences,WGS,WGS 10,3471,WESTERBAND Y,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24
Philosophy and Social Sciences,WGS,WGS 10,3472,WESTERBAND Y,22.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,35
Philosophy and Social Sciences,WGS,WGS 10,3473,BRICKLEY B,14.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,41
Philosophy and Social Sciences,WGS,WGS 10,3474,WESTERBAND Y,17.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Philosophy and Social Sciences,WGS,WGS 10,3504,MANOFF R J,24.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,41
Philosophy and Social Sciences,WGS,WGS 30,3475,BRICKLEY B,11.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Philosophy and Social Sciences,WGS,WGS 30,3476,WESTERBAND Y,21.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,30
Philosophy and Social Sciences,WGS,WGS 40,3477,WESTERBAND Y,14.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,22
Photography and Fashion,FASHN,FASHN 1,2397,IVAS L,16.0,1.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,37
Photography and Fashion,FASHN,FASHN 1,2398,IVAS L,17.0,3.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,33
Photography and Fashion,FASHN,FASHN 1,2399,KOLKO S R,3.0,12.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,33
Photography and Fashion,FASHN,FASHN 1,2400,ARMSTRONG R W,15.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,33
Photography and Fashion,FASHN,FASHN 1,4110,ARMSTRONG R W,14.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,33
Photography and Fashion,FASHN,FASHN 2,2401,LAKE R G,8.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,29
Photography and Fashion,FASHN,FASHN 2,2402,ARMSTRONG R W,24.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,35
Photography and Fashion,FASHN,FASHN 2,4111,ARMSTRONG R W,22.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,34
Photography and Fashion,FASHN,FASHN 3,2403,COOPER S A,6.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,21
Photography and Fashion,FASHN,FASHN 3,2404,KHACHMANYAN S,5.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,23
Photography and Fashion,FASHN,FASHN 3,2405,LOUIS L N,7.0,2.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,24
Photography and Fashion,FASHN,FASHN 3,4112,ARDELL J B,7.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Photography and Fashion,FASHN,FASHN 5,2406,KOLKO S R,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,28
Photography and Fashion,FASHN,FASHN 5,2407,KOLKO S R,10.0,8.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,32
Photography and Fashion,FASHN,FASHN 6A,2408,KHACHMANYAN S,3.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,19
Photography and Fashion,FASHN,FASHN 6A,2409,LOUIS L N,10.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,22
Photography and Fashion,FASHN,FASHN 6B,2410,LOUIS L N,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,15
Photography and Fashion,FASHN,FASHN 7,2411,LAKE R G,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Photography and Fashion,FASHN,FASHN 8,2412,ARMSTRONG J I,8.0,5.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,29
Photography and Fashion,FASHN,FASHN 8,4113,REINER H G,8.0,10.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,31
Photography and Fashion,FASHN,FASHN 9A,2413,ARMSTRONG J I,2.0,4.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,25
Photography and Fashion,FASHN,FASHN 9A,4114,ARMSTRONG J I,1.0,8.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,25
Photography and Fashion,FASHN,FASHN 9B,4115,REINER H G,7.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,18
Photography and Fashion,FASHN,FASHN 10,2414,ALLEN A,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18
Photography and Fashion,FASHN,FASHN 13,2415,ARDELL J B,16.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Photography and Fashion,FASHN,FASHN 15,2416,IVAS L,14.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,25
Photography and Fashion,FASHN,FASHN 16,2417,LOUIS L N,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,13
Photography and Fashion,FASHN,FASHN 18,4116,ARMSTRONG R W,23.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,29
Photography and Fashion,FASHN,FASHN 20,2418,IVAS L,23.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Photography and Fashion,FASHN,FASHN 90A,2420,IVAS L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Photography and Fashion,FASHN,FASHN 90C,3696,IVAS L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Photography and Fashion,PHOTO,PHOTO 1,3173,MANGUS E P,17.0,3.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,39
Photography and Fashion,PHOTO,PHOTO 1,3174,MANGUS E P,10.0,2.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,34
Photography and Fashion,PHOTO,PHOTO 1,3175,THAWLEY J,8.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,33
Photography and Fashion,PHOTO,PHOTO 1,3176,MANGUS E P,16.0,1.0,3.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,37
Photography and Fashion,PHOTO,PHOTO 1,3177,THAWLEY J,9.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,30
Photography and Fashion,PHOTO,PHOTO 1,3178,MANGUS E P,5.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,27
Photography and Fashion,PHOTO,PHOTO 1,3179,HERE B,7.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,37
Photography and Fashion,PHOTO,PHOTO 1,3180,NELSON H,6.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,15.0,32
